ID,TARGET
593,1.0
594,1.0
595,1.0
597,0.0
601,1.0
603,1.0
604,1.0
605,1.0
607,1.0
608,1.0
610,1.0
612,0.0
613,1.0
615,1.0
616,1.0
617,1.0
619,1.0
620,1.0
621,1.0
624,1.0
625,0.0
628,1.0
629,1.0
630,1.0
632,0.0
634,1.0
637,1.0
638,1.0
642,1.0
643,0.0
644,1.0
646,1.0
655,0.0
660,1.0
664,1.0
665,1.0
666,1.0
670,1.0
671,1.0
672,1.0
675,1.0
676,1.0
677,1.0
678,1.0
680,1.0
683,1.0
684,1.0
685,1.0
691,1.0
693,1.0
696,1.0
698,0.0
699,1.0
700,1.0
703,1.0
704,1.0
705,1.0
707,1.0
709,1.0
711,1.0
713,1.0
716,1.0
719,1.0
721,1.0
722,1.0
723,1.0
724,1.0
727,1.0
728,1.0
729,1.0
733,1.0
736,0.0
739,1.0
742,1.0
743,1.0
744,0.0
745,1.0
747,0.0
749,1.0
750,1.0
751,1.0
752,1.0
755,1.0
756,1.0
762,1.0
763,1.0
764,1.0
765,1.0
766,1.0
769,1.0
770,1.0
773,1.0
774,1.0
776,1.0
777,1.0
778,0.0
779,1.0
780,1.0
781,1.0
786,1.0
788,1.0
794,1.0
796,1.0
801,1.0
802,1.0
803,0.0
804,1.0
805,1.0
809,1.0
810,1.0
817,1.0
819,1.0
821,1.0
824,1.0
825,1.0
826,1.0
830,1.0
831,1.0
832,1.0
833,1.0
837,1.0
839,1.0
840,1.0
841,1.0
842,1.0
843,1.0
844,1.0
845,1.0
848,1.0
853,1.0
854,1.0
855,1.0
856,1.0
861,0.0
865,1.0
866,1.0
867,1.0
870,1.0
871,1.0
872,1.0
873,1.0
874,1.0
875,0.0
876,1.0
879,1.0
880,1.0
883,1.0
884,1.0
886,1.0
890,1.0
892,1.0
893,1.0
894,1.0
895,1.0
896,1.0
897,1.0
899,1.0
900,1.0
901,0.0
902,1.0
905,1.0
912,1.0
914,1.0
915,1.0
917,1.0
918,1.0
919,1.0
921,0.0
922,1.0
923,1.0
926,1.0
929,1.0
930,1.0
931,1.0
937,1.0
938,1.0
939,1.0
941,1.0
946,1.0
947,1.0
950,1.0
951,1.0
952,1.0
953,1.0
954,1.0
955,1.0
956,1.0
957,1.0
960,1.0
963,1.0
966,1.0
969,1.0
971,1.0
972,1.0
975,1.0
980,1.0
982,1.0
983,1.0
985,1.0
987,0.0
988,0.0
991,1.0
992,1.0
995,1.0
996,1.0
998,1.0
1001,1.0
1002,1.0
1004,1.0
1005,1.0
1010,1.0
1011,1.0
1012,1.0
1013,1.0
1014,1.0
1015,1.0
1016,1.0
1022,1.0
1023,1.0
1024,1.0
1025,1.0
1026,1.0
1028,1.0
1029,1.0
1032,1.0
1034,1.0
1036,1.0
1037,1.0
1039,0.0
1042,1.0
1045,1.0
1046,1.0
1050,1.0
1052,0.0
1055,1.0
1057,0.0
1058,1.0
1060,1.0
1062,1.0
1063,1.0
1064,1.0
1065,1.0
1066,1.0
1067,1.0
1068,0.0
1070,1.0
1072,1.0
1077,1.0
1078,1.0
1079,1.0
1081,1.0
1082,1.0
1093,1.0
1094,1.0
1102,1.0
1103,1.0
1106,1.0
1107,1.0
1112,1.0
1113,1.0
1114,0.0
1116,0.0
1118,0.0
1120,1.0
1121,1.0
1128,1.0
1130,1.0
1132,1.0
1135,1.0
1138,1.0
1139,1.0
1141,1.0
1143,1.0
1146,1.0
1148,1.0
1149,1.0
1151,1.0
1152,1.0
1153,1.0
1155,1.0
1157,1.0
1160,1.0
1161,1.0
1162,1.0
1164,1.0
1168,1.0
1169,1.0
1174,1.0
1176,1.0
1177,1.0
1178,1.0
1180,1.0
1181,1.0
1182,1.0
1185,1.0
1190,1.0
1194,1.0
1196,1.0
1199,1.0
1200,1.0
1201,1.0
1202,1.0
1206,1.0
1207,1.0
1208,1.0
1212,1.0
1216,1.0
1219,1.0
1221,1.0
1222,1.0
1225,1.0
1227,1.0
1230,0.0
1231,1.0
1232,1.0
1233,1.0
1234,1.0
1235,1.0
1236,1.0
1237,1.0
1238,1.0
1239,1.0
1240,1.0
1241,1.0
1244,1.0
1245,1.0
1247,1.0
1250,1.0
1251,1.0
1257,1.0
1259,1.0
1266,1.0
1267,1.0
1268,0.0
1270,1.0
1272,1.0
1273,1.0
1276,1.0
1278,1.0
1279,1.0
1283,1.0
1284,1.0
1286,1.0
1289,1.0
1290,1.0
1292,1.0
1293,1.0
1294,1.0
1296,1.0
1298,1.0
1299,1.0
1301,1.0
1304,1.0
1306,1.0
1308,1.0
1310,1.0
1311,1.0
1312,1.0
1315,1.0
1318,1.0
1319,1.0
1320,1.0
1323,1.0
1324,1.0
1325,1.0
1326,1.0
1329,1.0
1331,1.0
1332,1.0
1335,1.0
1336,1.0
1338,1.0
1340,1.0
1342,1.0
1345,1.0
1347,1.0
1349,1.0
1350,1.0
1351,1.0
1354,0.0
1355,1.0
1356,1.0
1359,1.0
1361,1.0
1362,1.0
1363,1.0
1365,1.0
1366,1.0
1367,1.0
1368,1.0
1369,1.0
1370,1.0
1371,1.0
1372,1.0
1374,1.0
1375,1.0
1376,1.0
1379,0.0
1380,1.0
1383,1.0
1387,1.0
1388,1.0
1389,0.0
1390,1.0
1394,1.0
1396,1.0
1397,1.0
1399,1.0
1400,1.0
1402,1.0
1403,1.0
1404,1.0
1405,1.0
1407,1.0
1409,1.0
1413,1.0
1415,1.0
1416,1.0
1418,1.0
1422,1.0
1423,1.0
1425,0.0
1428,1.0
1429,1.0
1430,1.0
1431,1.0
1432,1.0
1434,1.0
1435,1.0
1436,1.0
1438,1.0
1443,1.0
1445,1.0
1446,1.0
1453,1.0
1456,1.0
1458,1.0
1459,1.0
1460,1.0
1461,1.0
1462,1.0
1463,1.0
1466,1.0
1467,1.0
1469,1.0
1470,1.0
1471,1.0
1473,1.0
1476,1.0
1477,1.0
1481,1.0
1482,1.0
1485,1.0
1486,1.0
1490,1.0
1491,1.0
1493,1.0
1494,1.0
1500,1.0
1504,1.0
1506,1.0
1509,1.0
1512,1.0
1514,0.0
1518,1.0
1520,1.0
1522,0.0
1525,1.0
1526,1.0
1529,1.0
1530,1.0
1532,1.0
1533,1.0
1537,1.0
1542,1.0
1544,1.0
1545,1.0
1546,1.0
1549,1.0
1551,1.0
1552,1.0
1555,1.0
1556,1.0
1558,1.0
1560,1.0
1561,1.0
1562,1.0
1563,1.0
1566,1.0
1568,1.0
1570,1.0
1575,1.0
1577,1.0
1579,1.0
1581,1.0
1582,1.0
1585,1.0
1586,1.0
1587,1.0
1593,1.0
1597,1.0
1599,1.0
1608,1.0
1609,1.0
1612,1.0
1615,1.0
1616,1.0
1618,1.0
1619,1.0
1624,1.0
1625,1.0
1627,1.0
1628,1.0
1635,1.0
1636,1.0
1637,1.0
1640,1.0
1642,1.0
1645,1.0
1647,1.0
1648,1.0
1650,0.0
1651,1.0
1653,1.0
1654,1.0
1655,0.0
1656,1.0
1657,1.0
1659,1.0
1661,1.0
1662,1.0
1663,1.0
1664,1.0
1671,1.0
1673,1.0
1674,1.0
1678,1.0
1680,1.0
1682,1.0
1687,1.0
1689,1.0
1690,1.0
1691,1.0
1692,1.0
1696,1.0
1701,1.0
1702,1.0
1705,1.0
1707,1.0
1711,1.0
1714,1.0
1715,1.0
1716,1.0
1717,1.0
1719,1.0
1723,1.0
1725,0.0
1726,1.0
1728,1.0
1730,1.0
1731,1.0
1736,1.0
1742,1.0
1745,1.0
1747,1.0
1749,1.0
1750,1.0
1751,1.0
1752,1.0
1753,1.0
1754,1.0
1758,1.0
1759,1.0
1760,0.0
1761,1.0
1763,1.0
1765,1.0
1767,1.0
1768,1.0
1769,1.0
1774,1.0
1775,1.0
1776,1.0
1777,1.0
1779,1.0
1780,1.0
1783,1.0
1784,0.0
1785,1.0
1789,1.0
1790,1.0
1792,1.0
1793,1.0
1795,1.0
1796,0.0
1798,1.0
1802,1.0
1803,1.0
1805,1.0
1806,1.0
1809,1.0
1810,1.0
1812,1.0
1813,1.0
1814,1.0
1815,0.0
1817,1.0
1818,1.0
1819,1.0
1820,1.0
1821,1.0
1823,1.0
1826,1.0
1827,1.0
1829,1.0
1831,1.0
1833,1.0
1834,1.0
1837,1.0
1838,1.0
1839,1.0
1840,1.0
1841,1.0
1842,1.0
1844,1.0
1845,1.0
1846,1.0
1847,1.0
1850,1.0
1851,1.0
1852,1.0
1860,1.0
1862,1.0
1864,1.0
1865,1.0
1866,1.0
1867,1.0
1870,1.0
1871,1.0
1872,1.0
1873,1.0
1874,1.0
1876,1.0
1878,1.0
1879,1.0
1884,1.0
1885,1.0
1888,1.0
1893,1.0
1897,1.0
1901,1.0
1902,1.0
1903,1.0
1905,1.0
1907,1.0
1908,1.0
1919,1.0
1921,1.0
1926,1.0
1928,1.0
1930,1.0
1933,1.0
1934,1.0
1935,1.0
1939,1.0
1940,1.0
1942,1.0
1943,0.0
1945,1.0
1946,1.0
1948,1.0
1949,1.0
1952,1.0
1953,1.0
1955,1.0
1959,0.0
1963,1.0
1965,1.0
1967,1.0
1968,1.0
1969,1.0
1970,1.0
1973,1.0
1977,1.0
1978,1.0
1979,0.0
1988,1.0
1991,1.0
1994,1.0
1996,1.0
1997,1.0
1998,1.0
2000,1.0
2002,0.0
2004,1.0
2007,1.0
2008,1.0
2010,1.0
2011,1.0
2012,1.0
2015,1.0
2018,1.0
2019,1.0
2023,1.0
2024,1.0
2026,1.0
2028,1.0
2029,1.0
2031,1.0
2033,1.0
2034,1.0
2037,1.0
2038,1.0
2039,1.0
2040,1.0
2042,1.0
2045,1.0
2048,1.0
2049,1.0
2050,1.0
2057,1.0
2061,1.0
2063,1.0
2067,1.0
2069,1.0
2070,1.0
2072,1.0
2073,1.0
2075,1.0
2076,1.0
2081,1.0
2082,1.0
2084,1.0
2085,1.0
2086,1.0
2088,1.0
2092,1.0
2093,1.0
2094,1.0
2096,1.0
2102,1.0
2103,1.0
2104,1.0
2108,1.0
2109,1.0
2111,1.0
2113,1.0
2116,1.0
2117,1.0
2118,1.0
2119,1.0
2120,1.0
2121,1.0
2124,1.0
2125,1.0
2126,1.0
2127,1.0
2131,1.0
2133,1.0
2134,1.0
2136,1.0
2137,1.0
2139,1.0
2144,1.0
2145,1.0
2146,1.0
2149,0.0
2150,0.0
2151,1.0
2152,1.0
2153,1.0
2157,1.0
2158,1.0
2159,1.0
2161,1.0
2163,1.0
2166,1.0
2169,1.0
2171,1.0
2177,0.0
2179,1.0
2182,1.0
2184,1.0
2185,1.0
2186,1.0
2187,0.0
2188,1.0
2189,1.0
2190,1.0
2194,0.0
2195,1.0
2196,1.0
2198,1.0
2199,1.0
2200,1.0
2201,1.0
2203,1.0
2208,1.0
2209,1.0
2210,1.0
2211,1.0
2213,0.0
2214,0.0
2215,1.0
2216,1.0
2218,0.0
2222,1.0
2224,1.0
2229,1.0
2230,1.0
2234,1.0
2235,1.0
2237,1.0
2239,1.0
2241,1.0
2242,1.0
2243,1.0
2244,1.0
2245,1.0
2248,1.0
2251,1.0
2253,1.0
2254,1.0
2257,1.0
2261,1.0
2262,1.0
2266,1.0
2269,1.0
2275,1.0
2278,1.0
2279,1.0
2283,1.0
2284,1.0
2285,0.0
2286,1.0
2287,1.0
2289,1.0
2290,1.0
2291,1.0
2293,1.0
2300,1.0
2301,1.0
2302,1.0
2303,1.0
2304,1.0
2305,1.0
2306,1.0
2307,1.0
2308,1.0
2311,1.0
2313,1.0
2315,1.0
2316,1.0
2318,1.0
2322,0.0
2323,1.0
2325,1.0
2327,1.0
2328,1.0
2329,1.0
2330,1.0
2332,1.0
2333,1.0
2334,1.0
2337,1.0
2338,1.0
2341,1.0
2344,1.0
2345,1.0
2347,1.0
2348,1.0
2349,1.0
2350,1.0
2351,1.0
2358,1.0
2359,1.0
2361,1.0
2363,1.0
2364,1.0
2366,0.0
2369,1.0
2370,1.0
2373,1.0
2375,1.0
2377,1.0
2384,1.0
2385,1.0
2386,1.0
2387,1.0
2388,1.0
2392,1.0
2393,1.0
2394,1.0
2395,1.0
2396,1.0
2397,1.0
2400,1.0
2401,1.0
2403,1.0
2407,1.0
2408,1.0
2410,1.0
2414,1.0
2416,1.0
2421,1.0
2422,1.0
2423,1.0
2425,1.0
2430,1.0
2433,1.0
2434,1.0
2437,1.0
2438,1.0
2439,1.0
2440,1.0
2442,1.0
2444,1.0
2449,1.0
2456,1.0
2458,1.0
2462,1.0
2463,1.0
2464,1.0
2465,1.0
2466,1.0
2470,1.0
2476,1.0
2478,1.0
2482,1.0
2483,1.0
2484,1.0
2487,1.0
2488,1.0
2493,1.0
2494,0.0
2495,1.0
2499,1.0
2501,1.0
2503,1.0
2504,1.0
2507,1.0
2509,1.0
2511,1.0
2512,1.0
2515,1.0
2516,1.0
2517,1.0
2521,1.0
2525,1.0
2527,1.0
2528,1.0
2529,1.0
2530,0.0
2531,1.0
2533,0.0
2537,1.0
2538,1.0
2539,1.0
2541,1.0
2542,1.0
2543,1.0
2544,1.0
2545,0.0
2546,1.0
2548,1.0
2549,0.0
2555,1.0
2556,1.0
2558,1.0
2561,1.0
2563,1.0
2566,2.7961793317493688e-120
2567,1.0
2572,1.0
2573,1.0
2574,1.0
2578,1.0
2580,1.0
2581,0.0
2582,1.0
2586,1.0
2588,1.0
2589,1.0
2591,1.0
2594,1.0
2595,1.0
2596,1.0
2597,1.0
2599,1.0
2600,1.0
2601,1.0
2611,1.0
2613,1.0
2614,1.0
2615,1.0
2616,1.0
2617,1.0
2618,1.272773346328726e-59
2619,1.0
2626,0.9999996764090148
2630,1.0
2632,1.0
2636,1.0
2639,1.0
2642,1.0
2644,1.0
2647,1.0
2648,1.0
2649,1.0
2651,1.0
2652,1.0
2656,1.0
2658,1.0
2664,1.0
2667,0.0
2669,1.0
2670,1.0
2671,1.0
2672,1.0
2673,1.0
2678,1.0
2679,1.0
2682,1.0
2684,0.0
2685,1.0
2687,1.0
2689,1.0
2700,1.0
2701,1.0
2702,1.0
2704,1.0
2707,1.0
2710,0.0
2713,1.0
2715,1.0
2716,1.0
2724,1.0
2726,1.0
2727,1.0
2728,0.0
2730,1.0
2731,1.0
2733,1.0
2736,1.0
2737,1.0
2739,1.0
2740,1.0
2741,1.0
2745,1.0
2747,1.0
2749,1.0
2751,1.0
2752,1.0
2759,1.0
2760,1.0
2764,1.0
2766,1.0
2769,1.0
2772,0.0
2773,1.0
2774,1.0
2776,0.0
2779,1.0
2782,1.0
2783,1.0
2788,1.0
2789,1.0
2791,1.0
2793,1.0
2794,1.0
2796,1.0
2801,1.0
2803,1.0
2804,1.0
2805,1.0
2806,1.0
2808,1.0
2809,1.0
2812,1.0
2814,1.0
2815,1.0
2816,1.0
2817,1.0
2819,0.0
2821,1.0
2822,1.0
2825,1.0
2827,1.0
2829,1.0
2830,1.0
2831,1.0
2833,1.0
2838,1.0
2839,1.0
2843,1.0
2845,1.0
2849,1.0
2850,2.1093504851700647e-06
2852,1.0
2859,1.0
2861,1.0
2862,1.0
2863,1.0
2865,1.0
2866,1.0
2867,1.0
2869,1.0
2871,1.0
2872,1.0
2873,1.0
2874,0.0
2876,1.0
2877,1.0
2880,1.0
2881,1.0
2882,1.0
2885,0.0
2886,0.0
2888,1.0
2889,1.0
2891,1.0
2892,0.0
2893,1.0
2897,1.0
2898,1.0
2899,1.0
2901,1.0
2903,1.0
2904,0.0
2905,1.0
2906,1.0
2908,0.009565473010816283
2910,1.0
2913,1.0
2914,1.0
2915,1.0
2917,1.0
2918,1.0
2919,1.0
2920,1.0
2921,1.0
2922,1.0
2925,1.0
2926,1.0
2927,1.0
2928,1.0
2929,1.0
2930,1.0
2936,1.0
2944,1.0
2949,1.0
2950,1.0
2951,1.0
2952,1.1120724026209813e-57
2955,1.0
2957,1.0
2959,1.0
2960,1.0
2961,1.0
2963,1.0
2966,1.0
2967,1.0
2968,1.0
2969,1.0
2970,0.0
2972,1.0
2973,1.0
2974,1.0
2975,1.0
2976,0.0
2980,1.0
2983,1.0
2984,1.0
2986,0.0
2988,1.0
2989,1.0
2990,1.0
2991,1.0
2994,1.0
2995,1.0
2997,1.0
3000,1.0
3001,1.0
3002,1.0
3003,1.0
3005,1.0
3007,1.0
3008,1.0
3009,1.0
3011,0.0
3012,1.0
3015,1.0
3017,1.0
3019,1.0
3022,1.0
3025,1.0
3027,1.0
3028,0.0
3030,1.0
3031,1.0
3033,0.0
3035,1.0
3036,1.0
3037,1.0
3039,1.0
3041,1.0
3046,1.0
3047,0.0
3048,1.0
3050,1.0
3051,1.0
3053,1.0
3055,1.0
3056,1.0
3058,1.0
3060,1.0
3062,1.0
3063,1.0
3064,1.0
3065,1.0
3067,1.0
3069,1.0
3070,1.0
3072,1.0
3073,1.0
3074,1.0
3079,1.0
3080,1.0
3083,1.0
3084,1.0
3089,1.0
3093,1.0
3094,1.0
3096,1.0
3098,1.0
3100,1.0
3101,1.0
3102,1.0
3104,1.0
3105,1.0
3106,1.0
3109,1.0
3110,0.0
3111,1.0
3113,1.0
3115,1.0
3116,1.0
3120,1.0
3122,1.0
3124,1.0
3128,1.0
3129,1.0
3130,1.0
3132,1.0
3133,1.0
3135,1.0
3138,1.0
3139,1.0
3140,1.0
3143,1.0
3146,1.0
3148,1.0
3149,1.0
3150,1.0
3152,1.0
3153,0.0
3154,1.0
3155,1.0
3159,1.0
3162,1.0
3163,1.0
3164,0.0
3166,1.0
3167,1.0
3168,1.0
3171,1.0
3172,1.0
3173,1.0
3177,1.0
3181,1.0
3183,1.0
3185,1.0
3186,1.0
3190,1.0
3192,1.0
3193,1.0
3194,1.0
3195,1.0
3197,1.0
3200,1.0
3201,1.0
3206,1.0
3207,1.0
3208,1.0
3210,1.0
3211,1.0
3214,3.1397513927427713e-164
3216,1.0
3217,0.0
3218,1.0
3219,0.0
3223,1.0
3224,1.0
3227,1.0
3229,1.0
3230,0.0
3231,1.0
3232,1.0
3234,1.0
3241,0.0
3242,1.0
3244,1.0
3246,1.0
3248,1.0
3249,1.0
3250,1.0
3252,1.0
3253,1.0
3254,1.0
3255,1.0
3257,1.0
3260,1.0
3264,1.0
3266,0.0
3267,1.0
3268,1.0
3270,1.0
3271,1.0
3274,1.0
3275,1.0
3276,1.0
3278,1.0
3282,1.0
3284,0.0
3287,1.0
3288,1.0
3289,1.0
3291,1.0
3292,1.0
3293,1.0
3294,1.0
3296,1.0
3298,1.0
3302,1.0
3303,1.0
3304,1.0
3306,1.0
3307,1.0
3309,1.0
3310,1.0
3311,1.0
3312,1.0
3315,1.0
3316,1.0
3320,1.0
3322,1.0
3324,1.0
3325,1.0
3326,0.0
3329,1.0
3331,1.0
3332,1.0
3334,1.0
3336,1.0
3337,1.0
3339,1.0
3340,1.0
3341,1.0
3345,1.0
3348,1.0
3350,1.0
3352,1.0
3354,1.0
3355,1.0
3356,1.0
3357,1.0
3360,1.0
3361,1.0
3362,1.0
3363,1.0
3364,1.0
3365,1.0
3366,1.0
3367,1.0
3372,1.0
3374,1.0
3375,1.0
3376,1.0
3377,1.0
3378,0.0
3380,1.0
3381,1.0
3382,1.0
3385,1.0
3386,1.0
3389,1.0
3390,0.0
3391,1.0
3393,1.0
3394,1.0
3401,1.0
3403,1.0
3404,1.0
3406,1.0
3407,1.0
3410,1.0
3411,1.0
3414,1.0
3416,1.0
3418,1.0
3419,1.0
3421,1.0
3422,1.0
3423,1.0
3424,1.0
3426,1.0
3427,1.0
3429,1.0
3431,1.0
3433,1.0
3435,1.0
3436,1.0
3437,1.0
3438,1.0
3442,1.0
3444,1.0
3447,1.0
3450,0.0
3451,1.0
3454,0.0
3455,1.0
3456,1.0
3459,1.0
3460,1.0
3461,1.0
3463,1.0
3465,1.0
3468,1.0
3469,1.0
3470,1.0
3472,1.0
3473,1.0
3475,1.0
3476,1.0
3478,0.0
3479,1.0
3481,1.0
3483,1.0
3484,1.0
3485,1.0
3488,1.0
3489,1.0
3490,1.0
3494,1.0
3498,1.0
3501,1.0
3503,1.0
3506,1.0
3507,1.0
3509,1.0
3510,1.0
3511,1.0
3512,1.0
3514,1.0
3517,1.0
3519,1.0
3521,1.0
3522,1.0
3524,1.0
3526,1.0
3527,1.0
3529,1.0
3534,1.0
3536,1.0
3539,1.0
3540,1.0
3541,1.0
3542,1.0
3543,1.0
3544,1.0
3545,1.0
3547,1.0
3548,1.0
3549,1.0
3553,0.0
3555,1.0
3556,1.0
3557,1.0
3558,1.0
3564,1.0
3565,0.0
3566,1.0
3568,0.0
3569,1.0
3571,1.0
3574,1.0
3576,1.0
3579,1.0
3582,1.0
3583,1.0
3585,1.0
3586,1.0
3588,1.0
3589,1.0
3590,1.0
3591,1.0
3593,1.0
3594,1.0
3596,1.0
3597,1.0
3598,1.0
3600,1.0
3601,1.0
3602,1.0
3603,1.0
3606,1.0
3610,1.0
3611,1.0
3612,1.0
3614,1.0
3617,1.0
3618,0.0
3619,1.0
3621,1.0
3622,1.0
3624,1.0
3627,1.0
3628,1.0
3634,1.0
3637,1.0
3638,1.0
3643,1.0
3644,1.0
3646,1.0
3648,1.0
3651,1.0
3652,1.0
3654,1.0
3656,1.0
3658,1.0
3659,1.0
3661,1.0
3663,1.0
3664,1.0
3665,1.0
3668,1.0
3669,0.0
3670,1.0
3671,1.0
3673,0.0
3674,1.0
3676,1.0
3678,1.0
3679,1.0
3683,1.0
3684,1.0
3685,1.0
3687,1.0
3693,1.0
3696,1.0
3698,1.0
3700,1.0
3702,1.0
3706,1.0
3707,1.0
3716,1.0
3720,1.0
3721,1.0
3723,1.0
3725,1.0
3726,1.0
3734,1.0
3735,0.0
3736,1.0
3737,1.0
3739,1.0
3740,1.0
3743,1.0
3746,1.0
3749,1.0
3754,1.0
3756,1.0
3757,1.0
3759,1.0
3762,1.0
3763,0.0
3766,1.0
3769,1.0
3770,1.0
3776,0.0
3777,1.0
3778,1.0
3781,1.0
3783,1.0
3787,1.0
3788,1.0
3791,1.0
3792,1.0
3793,1.0
3794,0.0
3795,1.0
3797,1.0
3800,1.0
3802,1.0
3804,1.0
3805,1.0
3807,1.0
3809,1.0
3811,1.0
3815,1.0
3816,1.0
3819,1.0
3821,1.0
3822,1.0
3823,0.0
3824,1.0
3825,1.0
3827,1.0
3829,0.0
3830,1.0
3831,1.0
3833,1.0
3838,1.0
3842,1.0
3844,1.0
3845,1.0
3848,1.0
3849,1.0
3851,1.0
3855,1.0
3856,1.0
3858,1.0
3859,1.0
3862,1.0
3865,1.0
3866,1.0
3869,1.0
3873,1.0
3876,1.0
3877,1.0
3878,1.0
3883,1.0
3886,1.0
3887,0.0
3890,1.0
3894,1.0
3898,1.0
3899,1.0
3901,1.0
3902,1.0
3903,1.0
3904,1.0
3909,1.0
3911,1.0
3914,1.0
3916,1.0
3917,0.0
3918,1.0
3919,0.9999999999970652
3921,1.0
3922,1.0
3926,1.0
3928,1.0
3929,1.0
3932,1.0
3933,0.0
3936,1.0
3938,0.0
3940,1.0
3942,1.0
3944,1.0
3946,1.0
3948,1.0
3949,1.0
3951,1.0
3953,1.0
3954,1.0
3955,1.0
3959,1.0
3960,1.0
3963,1.0
3964,1.0
3965,1.0
3967,1.0
3968,1.0
3969,1.0
3974,1.0
3975,1.0
3980,1.0
3981,0.0
3984,1.0
3986,1.0
3989,1.0
3991,1.0
3992,1.0
3993,1.0
3994,1.0
3996,1.0
3997,1.0
4001,1.0
4002,1.0
4003,1.0
4005,1.0
4009,1.0
4011,1.0
4014,1.0
4016,1.0
4018,1.0
4021,1.0
4022,1.0
4024,1.0
4025,1.0
4027,1.0
4031,1.0
4032,1.0
4033,1.0
4034,1.0
4035,1.0
4036,1.0
4037,1.0
4040,1.0
4041,1.0
4042,1.0
4044,1.0
4046,1.0
4047,1.0
4048,1.0
4049,1.0
4050,1.0
4052,1.0
4055,1.0
4058,1.0
4060,1.0
4061,1.0
4063,1.0
4068,1.0
4071,1.0
4073,1.0
4075,1.0
4076,1.0
4079,1.0
4083,1.0
4086,1.0
4087,0.0
4089,1.0
4092,1.0
4093,0.0
4096,1.0
4098,0.0
4100,1.0
4102,1.0
4106,1.0
4108,1.0
4110,1.0
4111,1.0
4112,1.0
4113,1.0
4114,1.0
4116,1.0
4119,1.0
4121,1.0
4123,0.0
4124,1.0
